Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Event_ID,Window_Number
-3.12,-13.21,15.39,0,4,6
-8.67,-1.3,19.13,0,4,6
-13.88,4.83,15.29,0,4,6
-10.43,7.41,12.09,0,4,6
-3.61,1.5,12.17,0,4,6
0.03,-7.1,11.77,0,4,6
-1.93,-9.27,7.86,0,4,6
-4.99,-7.46,4.85,0,4,6
-5.41,-4.2,1.88,0,4,6
-6.18,-0.44,-0.24,0,4,6
-6.07,0.11,0.94,0,4,6
-3.37,-0.99,1.64,0,4,6
-3.1,-3.73,2.77,0,4,6
-3.53,-5.86,2.42,0,4,6
-3.94,-6.96,0.97,0,4,6
-3.58,-6.49,1.23,0,4,6
-3.11,-5.45,2.92,0,4,6
-2.46,-4.31,3.96,0,4,6
-3.61,-4.21,4.64,0,4,6
-4.64,-4.67,4.64,0,4,6
-5.37,-5.69,4.99,0,4,6
-4.38,-6.71,6.09,0,4,6
-3.44,-7.36,7.11,0,4,6
-3.64,-8.12,7.53,0,4,6
-4.18,-7.98,7.25,0,4,6
-5.26,-7.19,7.28,0,4,6
-5.32,-6.98,7.47,0,4,6
-4.38,-7.19,7.54,0,4,6
-3.57,-7.53,8.15,0,4,6
-3.57,-7.02,7.86,0,4,6
-4.53,-6.04,7.04,0,4,6
-4.4,-5.54,6.77,0,4,6
-3.64,-5.65,6.74,0,4,6
-3.31,-5.95,6.33,0,4,6
-3.46,-6.15,6.03,0,4,6
-3.46,-6.2,6.09,0,4,6
-3.4,-6.46,5.82,0,4,6
-3.57,-6.47,5.13,0,4,6
-3.69,-6.25,4.98,0,4,6
-3.57,-6.11,5.45,0,4,6
-3.41,-6.1,5.45,0,4,6
-3.55,-6.56,5.22,0,4,6
-3.54,-7.01,5.27,0,4,6
-3.44,-7.18,5.37,0,4,6
-3.73,-6.98,5.08,0,4,6
-4.06,-6.78,5.12,0,4,6
-3.86,-6.75,5.7,0,4,6
-3.67,-6.79,5.93,0,4,6
-3.7,-7.01,5.91,0,4,6
-3.66,-7.23,5.75,0,4,6
-3.56,-7.29,5.96,0,4,6
-3.65,-7.2,6.13,0,4,6
-3.74,-7.23,5.97,0,4,6
-3.48,-7.34,5.86,0,4,6
-3.41,-7.08,5.85,0,4,6
-3.48,-7.1,5.64,0,4,6
-3.37,-7.11,5.51,0,4,6
-3.33,-7.0,5.45,0,4,6
-3.13,-6.96,5.51,0,4,6
-3.19,-7.02,5.45,0,4,6
-3.27,-6.92,5.34,0,4,6
-3.57,-6.81,5.01,0,4,6
-3.59,-6.78,5.01,0,4,6
-3.26,-7.06,5.69,0,4,6
-2.83,-7.26,6.1,0,4,6
-2.95,-7.22,5.84,0,4,6
-3.58,-6.71,5.07,0,4,6
-4.05,-6.31,4.88,0,4,6
-3.88,-6.53,5.19,0,4,6
-3.09,-7.1,5.67,0,4,6
-2.85,-7.44,5.75,0,4,6
-3.03,-7.49,5.92,0,4,6
-3.39,-7.16,5.59,0,4,6
-3.53,-6.85,5.19,0,4,6
-3.4,-6.69,5.53,0,4,6
-3.21,-6.79,5.74,0,4,6
-3.42,-7.06,5.84,0,4,6
-3.19,-7.64,5.7,0,4,6
-3.42,-7.44,5.43,0,4,6
-3.77,-6.6,5.33,0,4,6
-4.0,-5.92,5.59,0,4,6
-3.82,-6.05,6.0,0,4,6
-3.29,-6.54,6.32,0,4,6
-3.15,-6.54,6.76,0,4,6
-3.65,-6.96,6.56,0,4,6
-4.09,-6.7,6.04,0,4,6
-4.22,-5.15,5.49,0,4,6
-4.18,-5.4,6.18,0,4,6
15.75,-19.62,2.08,0,4,7
12.98,-19.62,-6.21,0,4,7
5.24,-19.62,3.09,0,4,7
10.64,-11.21,13.27,0,4,7
8.13,-9.59,19.62,0,4,7
4.4,-10.07,19.62,0,4,7
-0.43,-13.73,19.62,0,4,7
-3.12,-13.21,15.39,0,4,7
-8.67,-1.3,19.13,0,4,7
-13.88,4.83,15.29,0,4,7
-10.43,7.41,12.09,0,4,7
-3.61,1.5,12.17,0,4,7
0.03,-7.1,11.77,0,4,7
-1.93,-9.27,7.86,0,4,7
-4.99,-7.46,4.85,0,4,7
-5.41,-4.2,1.88,0,4,7
-6.18,-0.44,-0.24,0,4,7
-6.07,0.11,0.94,0,4,7
-3.37,-0.99,1.64,0,4,7
-3.1,-3.73,2.77,0,4,7
-3.53,-5.86,2.42,0,4,7
-3.94,-6.96,0.97,0,4,7
-3.58,-6.49,1.23,0,4,7
-3.11,-5.45,2.92,0,4,7
-2.46,-4.31,3.96,0,4,7
-3.61,-4.21,4.64,0,4,7
-4.64,-4.67,4.64,0,4,7
-5.37,-5.69,4.99,0,4,7
-4.38,-6.71,6.09,0,4,7
-3.44,-7.36,7.11,0,4,7
-3.64,-8.12,7.53,0,4,7
-4.18,-7.98,7.25,0,4,7
-5.26,-7.19,7.28,0,4,7
-5.32,-6.98,7.47,0,4,7
-4.38,-7.19,7.54,0,4,7
-3.57,-7.53,8.15,0,4,7
-3.57,-7.02,7.86,0,4,7
-4.53,-6.04,7.04,0,4,7
-4.4,-5.54,6.77,0,4,7
-3.64,-5.65,6.74,0,4,7
-3.31,-5.95,6.33,0,4,7
-3.46,-6.15,6.03,0,4,7
-3.46,-6.2,6.09,0,4,7
-3.4,-6.46,5.82,0,4,7
-3.57,-6.47,5.13,0,4,7
-3.69,-6.25,4.98,0,4,7
-3.57,-6.11,5.45,0,4,7
-3.41,-6.1,5.45,0,4,7
-3.55,-6.56,5.22,0,4,7
-3.54,-7.01,5.27,0,4,7
-3.44,-7.18,5.37,0,4,7
-3.73,-6.98,5.08,0,4,7
-4.06,-6.78,5.12,0,4,7
-3.86,-6.75,5.7,0,4,7
-3.67,-6.79,5.93,0,4,7
-3.7,-7.01,5.91,0,4,7
-3.66,-7.23,5.75,0,4,7
-3.56,-7.29,5.96,0,4,7
-3.65,-7.2,6.13,0,4,7
-3.74,-7.23,5.97,0,4,7
-3.48,-7.34,5.86,0,4,7
-3.41,-7.08,5.85,0,4,7
-3.48,-7.1,5.64,0,4,7
-3.37,-7.11,5.51,0,4,7
-3.33,-7.0,5.45,0,4,7
-3.13,-6.96,5.51,0,4,7
-3.19,-7.02,5.45,0,4,7
-3.27,-6.92,5.34,0,4,7
-3.57,-6.81,5.01,0,4,7
-3.59,-6.78,5.01,0,4,7
-3.26,-7.06,5.69,0,4,7
-2.83,-7.26,6.1,0,4,7
-2.95,-7.22,5.84,0,4,7
-3.58,-6.71,5.07,0,4,7
-4.05,-6.31,4.88,0,4,7
-3.88,-6.53,5.19,0,4,7
-3.09,-7.1,5.67,0,4,7
-2.85,-7.44,5.75,0,4,7
-3.03,-7.49,5.92,0,4,7
-3.39,-7.16,5.59,0,4,7
-3.53,-6.85,5.19,0,4,7
-3.4,-6.69,5.53,0,4,7
-3.21,-6.79,5.74,0,4,7
-3.42,-7.06,5.84,0,4,7
-3.19,-7.64,5.7,0,4,7
-3.42,-7.44,5.43,0,4,7
-3.77,-6.6,5.33,0,4,7
-4.0,-5.92,5.59,0,4,7
-3.82,-6.05,6.0,0,4,7
-3.29,-6.54,6.32,0,4,7
-3.15,-6.54,6.76,0,4,7
-3.65,-6.96,6.56,0,4,7
-4.09,-6.7,6.04,0,4,7
-4.22,-5.15,5.49,0,4,7
-4.18,-5.4,6.18,0,4,7
-3.17,-7.28,6.21,0,4,7
-1.26,-7.75,5.73,0,4,7
0.11,-7.49,4.78,0,4,7
-0.01,-7.48,3.81,0,4,7
-0.23,-8.16,2.7,0,4,7
4.4,-10.07,19.62,0,4,8
-0.43,-13.73,19.62,0,4,8
-3.12,-13.21,15.39,0,4,8
-8.67,-1.3,19.13,0,4,8
-13.88,4.83,15.29,0,4,8
-10.43,7.41,12.09,0,4,8
-3.61,1.5,12.17,0,4,8
0.03,-7.1,11.77,0,4,8
-1.93,-9.27,7.86,0,4,8
-4.99,-7.46,4.85,0,4,8
-5.41,-4.2,1.88,0,4,8
-6.18,-0.44,-0.24,0,4,8
-6.07,0.11,0.94,0,4,8
-3.37,-0.99,1.64,0,4,8
-3.1,-3.73,2.77,0,4,8
-3.53,-5.86,2.42,0,4,8
-3.94,-6.96,0.97,0,4,8
-3.58,-6.49,1.23,0,4,8
-3.11,-5.45,2.92,0,4,8
-2.46,-4.31,3.96,0,4,8
-3.61,-4.21,4.64,0,4,8
-4.64,-4.67,4.64,0,4,8
-5.37,-5.69,4.99,0,4,8
-4.38,-6.71,6.09,0,4,8
-3.44,-7.36,7.11,0,4,8
-3.64,-8.12,7.53,0,4,8
-4.18,-7.98,7.25,0,4,8
-5.26,-7.19,7.28,0,4,8
-5.32,-6.98,7.47,0,4,8
-4.38,-7.19,7.54,0,4,8
-3.57,-7.53,8.15,0,4,8
-3.57,-7.02,7.86,0,4,8
-4.53,-6.04,7.04,0,4,8
-4.4,-5.54,6.77,0,4,8
-3.64,-5.65,6.74,0,4,8
-3.31,-5.95,6.33,0,4,8
-3.46,-6.15,6.03,0,4,8
-3.46,-6.2,6.09,0,4,8
-3.4,-6.46,5.82,0,4,8
-3.57,-6.47,5.13,0,4,8
-3.69,-6.25,4.98,0,4,8
-3.57,-6.11,5.45,0,4,8
-3.41,-6.1,5.45,0,4,8
-3.55,-6.56,5.22,0,4,8
-3.54,-7.01,5.27,0,4,8
-3.44,-7.18,5.37,0,4,8
-3.73,-6.98,5.08,0,4,8
-4.06,-6.78,5.12,0,4,8
-3.86,-6.75,5.7,0,4,8
-3.67,-6.79,5.93,0,4,8
-3.7,-7.01,5.91,0,4,8
-3.66,-7.23,5.75,0,4,8
-3.56,-7.29,5.96,0,4,8
-3.65,-7.2,6.13,0,4,8
-3.74,-7.23,5.97,0,4,8
-3.48,-7.34,5.86,0,4,8
-3.41,-7.08,5.85,0,4,8
-3.48,-7.1,5.64,0,4,8
-3.37,-7.11,5.51,0,4,8
-3.33,-7.0,5.45,0,4,8
-3.13,-6.96,5.51,0,4,8
-3.19,-7.02,5.45,0,4,8
-3.27,-6.92,5.34,0,4,8
-3.57,-6.81,5.01,0,4,8
-3.59,-6.78,5.01,0,4,8
-3.26,-7.06,5.69,0,4,8
-2.83,-7.26,6.1,0,4,8
-2.95,-7.22,5.84,0,4,8
-3.58,-6.71,5.07,0,4,8
-4.05,-6.31,4.88,0,4,8
-3.88,-6.53,5.19,0,4,8
-3.09,-7.1,5.67,0,4,8
-2.85,-7.44,5.75,0,4,8
-3.03,-7.49,5.92,0,4,8
-3.39,-7.16,5.59,0,4,8
-3.53,-6.85,5.19,0,4,8
-3.4,-6.69,5.53,0,4,8
-3.21,-6.79,5.74,0,4,8
-3.42,-7.06,5.84,0,4,8
-3.19,-7.64,5.7,0,4,8
-3.42,-7.44,5.43,0,4,8
-3.77,-6.6,5.33,0,4,8
-4.0,-5.92,5.59,0,4,8
-3.82,-6.05,6.0,0,4,8
-3.29,-6.54,6.32,0,4,8
-3.15,-6.54,6.76,0,4,8
-3.65,-6.96,6.56,0,4,8
-4.09,-6.7,6.04,0,4,8
-4.22,-5.15,5.49,0,4,8
-4.18,-5.4,6.18,0,4,8
-3.17,-7.28,6.21,0,4,8
-1.26,-7.75,5.73,0,4,8
0.11,-7.49,4.78,0,4,8
-0.01,-7.48,3.81,0,4,8
-0.23,-8.16,2.7,0,4,8
0.34,-10.72,1.91,0,4,8
2.06,-12.44,1.46,0,4,8
2.96,-13.04,3.17,0,4,8
3.32,-13.5,2.57,0,4,8
0.89,-12.42,-0.37,0,4,8
-10.43,7.41,12.09,0,4,9
-3.61,1.5,12.17,0,4,9
0.03,-7.1,11.77,0,4,9
-1.93,-9.27,7.86,0,4,9
-4.99,-7.46,4.85,0,4,9
-5.41,-4.2,1.88,0,4,9
-6.18,-0.44,-0.24,0,4,9
-6.07,0.11,0.94,0,4,9
-3.37,-0.99,1.64,0,4,9
-3.1,-3.73,2.77,0,4,9
-3.53,-5.86,2.42,0,4,9
-3.94,-6.96,0.97,0,4,9
-3.58,-6.49,1.23,0,4,9
-3.11,-5.45,2.92,0,4,9
-2.46,-4.31,3.96,0,4,9
-3.61,-4.21,4.64,0,4,9
-4.64,-4.67,4.64,0,4,9
-5.37,-5.69,4.99,0,4,9
-4.38,-6.71,6.09,0,4,9
-3.44,-7.36,7.11,0,4,9
-3.64,-8.12,7.53,0,4,9
-4.18,-7.98,7.25,0,4,9
-5.26,-7.19,7.28,0,4,9
-5.32,-6.98,7.47,0,4,9
-4.38,-7.19,7.54,0,4,9
-3.57,-7.53,8.15,0,4,9
-3.57,-7.02,7.86,0,4,9
-4.53,-6.04,7.04,0,4,9
-4.4,-5.54,6.77,0,4,9
-3.64,-5.65,6.74,0,4,9
-3.31,-5.95,6.33,0,4,9
-3.46,-6.15,6.03,0,4,9
-3.46,-6.2,6.09,0,4,9
-3.4,-6.46,5.82,0,4,9
-3.57,-6.47,5.13,0,4,9
-3.69,-6.25,4.98,0,4,9
-3.57,-6.11,5.45,0,4,9
-3.41,-6.1,5.45,0,4,9
-3.55,-6.56,5.22,0,4,9
-3.54,-7.01,5.27,0,4,9
-3.44,-7.18,5.37,0,4,9
-3.73,-6.98,5.08,0,4,9
-4.06,-6.78,5.12,0,4,9
-3.86,-6.75,5.7,0,4,9
-3.67,-6.79,5.93,0,4,9
-3.7,-7.01,5.91,0,4,9
-3.66,-7.23,5.75,0,4,9
-3.56,-7.29,5.96,0,4,9
-3.65,-7.2,6.13,0,4,9
-3.74,-7.23,5.97,0,4,9
-3.48,-7.34,5.86,0,4,9
-3.41,-7.08,5.85,0,4,9
-3.48,-7.1,5.64,0,4,9
-3.37,-7.11,5.51,0,4,9
-3.33,-7.0,5.45,0,4,9
-3.13,-6.96,5.51,0,4,9
-3.19,-7.02,5.45,0,4,9
-3.27,-6.92,5.34,0,4,9
-3.57,-6.81,5.01,0,4,9
-3.59,-6.78,5.01,0,4,9
-3.26,-7.06,5.69,0,4,9
-2.83,-7.26,6.1,0,4,9
-2.95,-7.22,5.84,0,4,9
-3.58,-6.71,5.07,0,4,9
-4.05,-6.31,4.88,0,4,9
-3.88,-6.53,5.19,0,4,9
-3.09,-7.1,5.67,0,4,9
-2.85,-7.44,5.75,0,4,9
-3.03,-7.49,5.92,0,4,9
-3.39,-7.16,5.59,0,4,9
-3.53,-6.85,5.19,0,4,9
-3.4,-6.69,5.53,0,4,9
-3.21,-6.79,5.74,0,4,9
-3.42,-7.06,5.84,0,4,9
-3.19,-7.64,5.7,0,4,9
-3.42,-7.44,5.43,0,4,9
-3.77,-6.6,5.33,0,4,9
-4.0,-5.92,5.59,0,4,9
-3.82,-6.05,6.0,0,4,9
-3.29,-6.54,6.32,0,4,9
-3.15,-6.54,6.76,0,4,9
-3.65,-6.96,6.56,0,4,9
-4.09,-6.7,6.04,0,4,9
-4.22,-5.15,5.49,0,4,9
-4.18,-5.4,6.18,0,4,9
-3.17,-7.28,6.21,0,4,9
-1.26,-7.75,5.73,0,4,9
0.11,-7.49,4.78,0,4,9
-0.01,-7.48,3.81,0,4,9
-0.23,-8.16,2.7,0,4,9
0.34,-10.72,1.91,0,4,9
2.06,-12.44,1.46,0,4,9
2.96,-13.04,3.17,0,4,9
3.32,-13.5,2.57,0,4,9
0.89,-12.42,-0.37,0,4,9
-1.42,-10.35,-1.4,0,4,9
-1.19,-8.56,-0.46,0,4,9
-0.46,-8.55,1.06,0,4,9
0.39,-8.83,0.35,0,4,9
0.47,-9.81,-0.55,0,4,9
-5.41,-4.2,1.88,0,4,10
-6.18,-0.44,-0.24,0,4,10
-6.07,0.11,0.94,0,4,10
-3.37,-0.99,1.64,0,4,10
-3.1,-3.73,2.77,0,4,10
-3.53,-5.86,2.42,0,4,10
-3.94,-6.96,0.97,0,4,10
-3.58,-6.49,1.23,0,4,10
-3.11,-5.45,2.92,0,4,10
-2.46,-4.31,3.96,0,4,10
-3.61,-4.21,4.64,0,4,10
-4.64,-4.67,4.64,0,4,10
-5.37,-5.69,4.99,0,4,10
-4.38,-6.71,6.09,0,4,10
-3.44,-7.36,7.11,0,4,10
-3.64,-8.12,7.53,0,4,10
-4.18,-7.98,7.25,0,4,10
-5.26,-7.19,7.28,0,4,10
-5.32,-6.98,7.47,0,4,10
-4.38,-7.19,7.54,0,4,10
-3.57,-7.53,8.15,0,4,10
-3.57,-7.02,7.86,0,4,10
-4.53,-6.04,7.04,0,4,10
-4.4,-5.54,6.77,0,4,10
-3.64,-5.65,6.74,0,4,10
-3.31,-5.95,6.33,0,4,10
-3.46,-6.15,6.03,0,4,10
-3.46,-6.2,6.09,0,4,10
-3.4,-6.46,5.82,0,4,10
-3.57,-6.47,5.13,0,4,10
-3.69,-6.25,4.98,0,4,10
-3.57,-6.11,5.45,0,4,10
-3.41,-6.1,5.45,0,4,10
-3.55,-6.56,5.22,0,4,10
-3.54,-7.01,5.27,0,4,10
-3.44,-7.18,5.37,0,4,10
-3.73,-6.98,5.08,0,4,10
-4.06,-6.78,5.12,0,4,10
-3.86,-6.75,5.7,0,4,10
-3.67,-6.79,5.93,0,4,10
-3.7,-7.01,5.91,0,4,10
-3.66,-7.23,5.75,0,4,10
-3.56,-7.29,5.96,0,4,10
-3.65,-7.2,6.13,0,4,10
-3.74,-7.23,5.97,0,4,10
-3.48,-7.34,5.86,0,4,10
-3.41,-7.08,5.85,0,4,10
-3.48,-7.1,5.64,0,4,10
-3.37,-7.11,5.51,0,4,10
-3.33,-7.0,5.45,0,4,10
-3.13,-6.96,5.51,0,4,10
-3.19,-7.02,5.45,0,4,10
-3.27,-6.92,5.34,0,4,10
-3.57,-6.81,5.01,0,4,10
-3.59,-6.78,5.01,0,4,10
-3.26,-7.06,5.69,0,4,10
-2.83,-7.26,6.1,0,4,10
-2.95,-7.22,5.84,0,4,10
-3.58,-6.71,5.07,0,4,10
-4.05,-6.31,4.88,0,4,10
-3.88,-6.53,5.19,0,4,10
-3.09,-7.1,5.67,0,4,10
-2.85,-7.44,5.75,0,4,10
-3.03,-7.49,5.92,0,4,10
-3.39,-7.16,5.59,0,4,10
-3.53,-6.85,5.19,0,4,10
-3.4,-6.69,5.53,0,4,10
-3.21,-6.79,5.74,0,4,10
-3.42,-7.06,5.84,0,4,10
-3.19,-7.64,5.7,0,4,10
-3.42,-7.44,5.43,0,4,10
-3.77,-6.6,5.33,0,4,10
-4.0,-5.92,5.59,0,4,10
-3.82,-6.05,6.0,0,4,10
-3.29,-6.54,6.32,0,4,10
-3.15,-6.54,6.76,0,4,10
-3.65,-6.96,6.56,0,4,10
-4.09,-6.7,6.04,0,4,10
-4.22,-5.15,5.49,0,4,10
-4.18,-5.4,6.18,0,4,10
-3.17,-7.28,6.21,0,4,10
-1.26,-7.75,5.73,0,4,10
0.11,-7.49,4.78,0,4,10
-0.01,-7.48,3.81,0,4,10
-0.23,-8.16,2.7,0,4,10
0.34,-10.72,1.91,0,4,10
2.06,-12.44,1.46,0,4,10
2.96,-13.04,3.17,0,4,10
3.32,-13.5,2.57,0,4,10
0.89,-12.42,-0.37,0,4,10
-1.42,-10.35,-1.4,0,4,10
-1.19,-8.56,-0.46,0,4,10
-0.46,-8.55,1.06,0,4,10
0.39,-8.83,0.35,0,4,10
0.47,-9.81,-0.55,0,4,10
1.14,-10.95,-1.81,0,4,10
0.79,-10.65,-2.69,0,4,10
0.43,-10.87,-2.96,0,4,10
0.76,-11.64,-3.43,0,4,10
1.71,-12.07,-3.19,0,4,10
-6.63,-1.74,-5.42,1,5,1
-6.28,-0.95,-4.73,1,5,1
-6.98,-0.8,-5.35,1,5,1
-6.49,-1.32,-5.32,1,5,1
-6.07,-2.01,-4.46,1,5,1
-7.85,-1.09,-4.78,1,5,1
-7.28,-1.71,-7.53,0,5,1
-7.34,-5.04,-9.33,0,5,1
-6.47,-4.29,-7.04,0,5,1
-6.35,-2.56,-5.87,0,5,1
-6.88,-0.67,-4.77,0,5,1
-6.17,-0.67,-4.2,0,5,1
-4.88,-2.55,-4.21,0,5,1
-4.32,-3.87,-4.32,0,5,1
-5.68,-3.75,-5.27,0,5,1
-6.63,-2.62,-5.6,0,5,1
-6.74,-2.11,-5.22,0,5,1
-6.44,-1.75,-4.49,0,5,1
-7.59,-1.41,-5.13,0,5,1
-8.33,-0.81,-6.05,0,5,1
-8.92,-1.07,-6.4,0,5,1
-8.12,-0.78,-5.27,0,5,1
-8.54,-1.19,-5.38,0,5,1
-9.39,-0.86,-5.59,0,5,1
-8.49,-0.59,-4.8,0,5,1
-6.46,-1.07,-3.95,0,5,1
-6.62,-1.71,-4.61,0,5,1
-7.13,-0.59,-5.84,0,5,1
-4.66,-0.72,-3.14,0,5,1
-3.93,-0.91,-2.79,0,5,1
-3.36,-0.64,-2.11,0,5,1
-3.2,-1.85,-4.49,0,5,1
-2.67,-1.59,-7.42,0,5,1
0.97,-3.46,-8.16,0,5,1
6.66,-10.69,-9.86,0,5,1
10.78,-15.87,-6.63,0,5,1
16.04,-16.72,-2.66,0,5,1
8.24,-11.43,-8.39,0,5,1
2.87,-12.34,-9.57,0,5,1
7.71,-13.8,-7.86,0,5,1
7.23,-10.75,-6.93,0,5,1
8.12,-8.01,-1.42,0,5,1
7.11,-8.13,-2.46,0,5,1
12.71,-14.57,-6.43,0,5,1
15.61,-19.58,-4.4,0,5,1
15.13,-14.39,-3.84,0,5,1
6.84,-10.33,-3.8,0,5,1
11.52,-12.07,-3.65,0,5,1
11.17,-9.2,-2.51,0,5,1
11.24,-7.0,2.08,0,5,1
10.01,-6.62,0.28,0,5,1
2.04,-8.76,-8.08,0,5,1
2.78,-9.78,-6.5,0,5,1
5.07,-9.33,-4.45,0,5,1
6.54,-8.14,0.27,0,5,1
2.28,-8.11,-3.45,0,5,1
0.4,-7.32,-3.33,0,5,1
0.86,-7.22,-4.34,0,5,1
2.3,-7.09,-3.81,0,5,1
3.54,-8.67,-2.42,0,5,1
3.53,-10.67,-4.37,0,5,1
3.22,-9.76,-5.58,0,5,1
2.2,-7.59,-5.01,0,5,1
2.79,-7.43,-3.63,0,5,1
3.75,-7.83,-4.36,0,5,1
4.7,-8.44,-3.49,0,5,1
5.42,-8.73,-3.21,0,5,1
4.2,-8.31,-4.82,0,5,1
4.21,-7.45,-3.5,0,5,1
4.28,-7.02,-2.55,0,5,1
4.38,-7.74,-3.5,0,5,1
4.62,-8.56,-4.43,0,5,1
5.38,-7.92,-2.63,0,5,1
4.62,-7.81,-2.59,0,5,1
4.54,-8.89,-3.47,0,5,1
4.69,-8.96,-3.74,0,5,1
4.45,-8.01,-3.03,0,5,1
4.33,-7.7,-2.76,0,5,1
4.49,-8.41,-3.3,0,5,1
4.0,-8.68,-3.72,0,5,1
4.05,-7.97,-2.8,0,5,1
4.08,-7.87,-2.69,0,5,1
4.43,-8.5,-3.77,0,5,1
4.13,-8.88,-3.89,0,5,1
4.6,-8.39,-3.2,0,5,1
4.45,-8.55,-3.02,0,5,1
4.19,-8.81,-4.07,0,5,1
3.92,-8.69,-4.0,0,5,1
4.31,-8.27,-3.27,0,5,1
4.45,-8.7,-3.01,0,5,1
3.96,-8.97,-4.64,0,5,1
3.96,-8.35,-3.83,0,5,1
4.3,-7.84,-2.88,0,5,1
4.33,-8.28,-3.36,0,5,1
3.81,-8.49,-4.45,0,5,1
4.3,-8.1,-3.26,0,5,1
4.58,-8.16,-2.93,0,5,1
4.69,-8.7,-3.82,0,5,1
4.62,-8.74,-3.86,0,5,1
4.6,-8.58,-3.86,0,5,1
-7.85,-1.09,-4.78,1,5,2
-7.28,-1.71,-7.53,0,5,2
-7.34,-5.04,-9.33,0,5,2
-6.47,-4.29,-7.04,0,5,2
-6.35,-2.56,-5.87,0,5,2
-6.88,-0.67,-4.77,0,5,2
-6.17,-0.67,-4.2,0,5,2
-4.88,-2.55,-4.21,0,5,2
-4.32,-3.87,-4.32,0,5,2
-5.68,-3.75,-5.27,0,5,2
-6.63,-2.62,-5.6,0,5,2
-6.74,-2.11,-5.22,0,5,2
-6.44,-1.75,-4.49,0,5,2
-7.59,-1.41,-5.13,0,5,2
-8.33,-0.81,-6.05,0,5,2
-8.92,-1.07,-6.4,0,5,2
-8.12,-0.78,-5.27,0,5,2
-8.54,-1.19,-5.38,0,5,2
-9.39,-0.86,-5.59,0,5,2
-8.49,-0.59,-4.8,0,5,2
-6.46,-1.07,-3.95,0,5,2
-6.62,-1.71,-4.61,0,5,2
-7.13,-0.59,-5.84,0,5,2
-4.66,-0.72,-3.14,0,5,2
-3.93,-0.91,-2.79,0,5,2
-3.36,-0.64,-2.11,0,5,2
-3.2,-1.85,-4.49,0,5,2
-2.67,-1.59,-7.42,0,5,2
0.97,-3.46,-8.16,0,5,2
6.66,-10.69,-9.86,0,5,2
10.78,-15.87,-6.63,0,5,2
16.04,-16.72,-2.66,0,5,2
8.24,-11.43,-8.39,0,5,2
2.87,-12.34,-9.57,0,5,2
7.71,-13.8,-7.86,0,5,2
7.23,-10.75,-6.93,0,5,2
8.12,-8.01,-1.42,0,5,2
7.11,-8.13,-2.46,0,5,2
12.71,-14.57,-6.43,0,5,2
15.61,-19.58,-4.4,0,5,2
15.13,-14.39,-3.84,0,5,2
6.84,-10.33,-3.8,0,5,2
11.52,-12.07,-3.65,0,5,2
11.17,-9.2,-2.51,0,5,2
11.24,-7.0,2.08,0,5,2
10.01,-6.62,0.28,0,5,2
2.04,-8.76,-8.08,0,5,2
2.78,-9.78,-6.5,0,5,2
5.07,-9.33,-4.45,0,5,2
6.54,-8.14,0.27,0,5,2
2.28,-8.11,-3.45,0,5,2
0.4,-7.32,-3.33,0,5,2
0.86,-7.22,-4.34,0,5,2
2.3,-7.09,-3.81,0,5,2
3.54,-8.67,-2.42,0,5,2
3.53,-10.67,-4.37,0,5,2
3.22,-9.76,-5.58,0,5,2
2.2,-7.59,-5.01,0,5,2
2.79,-7.43,-3.63,0,5,2
3.75,-7.83,-4.36,0,5,2
4.7,-8.44,-3.49,0,5,2
5.42,-8.73,-3.21,0,5,2
4.2,-8.31,-4.82,0,5,2
4.21,-7.45,-3.5,0,5,2
4.28,-7.02,-2.55,0,5,2
4.38,-7.74,-3.5,0,5,2
4.62,-8.56,-4.43,0,5,2
5.38,-7.92,-2.63,0,5,2
4.62,-7.81,-2.59,0,5,2
4.54,-8.89,-3.47,0,5,2
4.69,-8.96,-3.74,0,5,2
4.45,-8.01,-3.03,0,5,2
4.33,-7.7,-2.76,0,5,2
4.49,-8.41,-3.3,0,5,2
4.0,-8.68,-3.72,0,5,2
4.05,-7.97,-2.8,0,5,2
4.08,-7.87,-2.69,0,5,2
4.43,-8.5,-3.77,0,5,2
4.13,-8.88,-3.89,0,5,2
4.6,-8.39,-3.2,0,5,2
4.45,-8.55,-3.02,0,5,2
4.19,-8.81,-4.07,0,5,2
3.92,-8.69,-4.0,0,5,2
4.31,-8.27,-3.27,0,5,2
4.45,-8.7,-3.01,0,5,2
3.96,-8.97,-4.64,0,5,2
3.96,-8.35,-3.83,0,5,2
4.3,-7.84,-2.88,0,5,2
4.33,-8.28,-3.36,0,5,2
3.81,-8.49,-4.45,0,5,2
4.3,-8.1,-3.26,0,5,2
4.58,-8.16,-2.93,0,5,2
4.69,-8.7,-3.82,0,5,2
4.62,-8.74,-3.86,0,5,2
4.6,-8.58,-3.86,0,5,2
4.73,-8.92,-3.76,0,5,2
4.79,-8.8,-4.33,0,5,2
4.34,-8.75,-4.63,0,5,2
5.05,-9.23,-4.39,0,5,2
6.17,-9.86,-3.5,0,5,2
-6.88,-0.67,-4.77,0,5,3
-6.17,-0.67,-4.2,0,5,3
-4.88,-2.55,-4.21,0,5,3
-4.32,-3.87,-4.32,0,5,3
-5.68,-3.75,-5.27,0,5,3
-6.63,-2.62,-5.6,0,5,3
-6.74,-2.11,-5.22,0,5,3
-6.44,-1.75,-4.49,0,5,3
